month,store_id,product_id,opening_stock,received_qty,sold_qty,closing_stock,stockout_flag,month_num,sales_qty,lost_sales_qty,promo_flag,corrected_demand,category,brand,cluster,store_type,lag_1,lag_2,rolling_mean_3,rolling_std_3
2020-08-01,69,166,336,0,165,171,0,8,44.0,44.0,0,209.0,Edible Oil,Fortune,2,Online,212.0,119.0,180.0,52.848841046895245
2019-12-01,69,169,196,207,196,207,1,12,37.0,37.0,1,233.0,Beverages,Coca-Cola,2,Online,169.0,84.0,162.0,74.74623736349542
2020-03-01,69,169,218,414,153,479,0,3,6.0,6.0,0,159.0,Beverages,Coca-Cola,2,Online,233.0,169.0,187.0,40.149719799769464
2020-08-01,69,169,324,0,190,134,0,8,5.0,5.0,0,195.0,Beverages,Coca-Cola,2,Online,159.0,233.0,195.66666666666666,37.00450423034111
2020-03-01,69,171,266,448,266,448,1,3,15.0,15.0,1,281.0,Snacks,Bingo,2,Online,170.0,185.0,212.0,60.22457969965419
2020-07-01,69,171,220,384,198,406,0,7,6.0,6.0,0,204.0,Snacks,Bingo,2,Online,281.0,170.0,218.33333333333334,56.871199506721624
2020-08-01,69,171,338,0,180,158,0,8,20.0,20.0,0,200.0,Snacks,Bingo,2,Online,204.0,281.0,228.33333333333334,45.6544995956952
2020-04-01,69,172,244,0,112,132,0,4,16.0,16.0,0,128.0,Home Care,Rin,2,Online,244.0,224.0,198.66666666666666,62.01075175591192
2020-02-01,69,173,214,284,214,284,1,2,4.0,4.0,1,218.0,Staples,Tata,2,Online,278.0,211.0,235.66666666666666,36.8284310463171
2020-03-01,69,173,329,409,306,432,0,3,12.0,12.0,0,318.0,Staples,Tata,2,Online,218.0,278.0,271.3333333333333,50.33222956847167
2020-07-01,69,173,323,285,323,285,1,7,4.0,4.0,1,327.0,Staples,Tata,2,Online,318.0,218.0,287.6666666666667,60.500688701314246
2019-10-01,69,174,295,301,230,366,0,10,23.0,23.0,0,253.0,Home Care,Surf Excel,2,Online,260.0,189.0,234.0,39.1279950930277
2020-09-01,69,174,270,441,229,482,0,9,8.0,8.0,0,237.0,Home Care,Surf Excel,2,Online,253.0,260.0,250.0,11.789826122551595
2020-10-01,69,174,186,294,186,294,1,10,39.0,39.0,1,225.0,Home Care,Surf Excel,2,Online,237.0,253.0,238.33333333333334,14.047538337136988
2020-11-01,69,175,298,457,298,457,1,11,29.0,29.0,1,327.0,Edible Oil,Dhara,2,Online,236.0,266.0,276.3333333333333,46.37168676394394
2019-08-01,69,180,173,414,173,414,1,8,15.0,15.0,1,188.0,Dairy,Amul,2,Online,275.0,150.0,204.33333333333334,64.08067831517808
2019-09-01,69,180,338,0,177,161,0,9,7.0,7.0,0,184.0,Dairy,Amul,2,Online,188.0,275.0,215.66666666666666,51.4230817175841
2019-06-01,69,184,245,344,243,346,0,6,22.0,22.0,0,265.0,Dairy,Amul,2,Online,240.0,229.0,244.66666666666666,18.448125469362285
2019-09-01,69,184,298,411,298,411,1,9,7.0,7.0,1,305.0,Dairy,Amul,2,Online,265.0,240.0,270.0,32.78719262151001
2020-05-01,69,185,268,0,136,132,0,5,5.0,5.0,0,141.0,Beverages,Coca-Cola,2,Online,205.0,195.0,180.33333333333334,34.42867022313429
2020-07-01,69,185,303,0,125,178,0,7,6.0,6.0,0,131.0,Beverages,Coca-Cola,2,Online,141.0,205.0,159.0,40.14971979976947
2019-11-01,69,186,223,245,223,245,1,11,9.0,9.0,1,232.0,Edible Oil,Dhara,2,Online,295.0,232.0,253.0,36.373066958946424
2020-06-01,69,186,264,204,146,322,0,6,12.0,12.0,0,158.0,Edible Oil,Dhara,2,Online,232.0,295.0,228.33333333333334,68.5735614747647
2020-05-01,69,188,207,363,207,363,1,5,39.0,39.0,1,246.0,Snacks,Bingo,2,Online,254.0,290.0,263.3333333333333,23.437861108329255
2019-12-01,69,189,257,443,141,559,0,12,7.0,7.0,0,148.0,Biscuits,Britannia,2,Online,166.0,275.0,196.33333333333334,68.7192355409556
2020-02-01,69,189,193,305,193,305,1,2,19.0,19.0,1,212.0,Biscuits,Britannia,2,Online,148.0,166.0,175.33333333333334,33.00505011863085
2020-08-01,69,189,212,265,171,306,0,8,28.0,28.0,0,199.0,Biscuits,Britannia,2,Online,212.0,148.0,186.33333333333334,33.82799629498226
2020-02-01,69,190,359,0,138,221,0,2,15.0,15.0,0,153.0,Edible Oil,Saffola,2,Online,280.0,198.0,210.33333333333334,64.39202849214594
2020-09-01,69,190,293,499,293,499,1,9,18.0,18.0,1,311.0,Edible Oil,Saffola,2,Online,153.0,280.0,248.0,83.71977066380438
2020-11-01,69,190,375,0,124,251,0,11,10.0,10.0,0,134.0,Edible Oil,Saffola,2,Online,311.0,153.0,199.33333333333334,97.17166939665765
2020-08-01,69,192,264,225,219,270,0,8,24.0,24.0,0,243.0,Biscuits,Sunfeast,2,Online,117.0,229.0,196.33333333333334,69.06036007242746
2020-11-01,69,192,168,221,168,221,1,11,15.0,15.0,1,183.0,Biscuits,Sunfeast,2,Online,243.0,117.0,181.0,63.02380502635492
2019-12-01,69,193,183,439,167,455,0,12,20.0,20.0,0,187.0,Snacks,Lays,2,Online,184.0,182.0,184.33333333333334,2.5166114784235796
2020-03-01,69,193,195,389,128,456,0,3,14.0,14.0,0,142.0,Snacks,Lays,2,Online,187.0,184.0,171.0,25.15949125081825
2020-03-01,69,195,398,310,291,417,0,3,10.0,10.0,0,301.0,Dairy,Nandini,2,Online,175.0,220.0,232.0,63.85138996137829
2020-04-01,69,197,196,437,196,437,1,4,16.0,16.0,1,212.0,Home Care,Rin,2,Online,178.0,245.0,211.66666666666666,33.50124375800596
2020-10-01,69,197,363,286,320,329,0,10,6.0,6.0,0,326.0,Home Care,Rin,2,Online,212.0,178.0,238.66666666666666,77.51988992080248
2020-01-01,69,198,211,403,211,403,1,1,26.0,26.0,1,237.0,Staples,Aashirvaad,2,Online,183.0,203.0,207.66666666666666,27.300793639257698
2020-02-01,69,198,388,0,192,196,0,2,20.0,20.0,0,212.0,Staples,Aashirvaad,2,Online,237.0,183.0,210.66666666666666,27.02468007827907
2020-06-01,69,198,225,276,225,276,1,6,14.0,14.0,1,239.0,Staples,Aashirvaad,2,Online,212.0,237.0,229.33333333333334,15.044378795195689
2020-09-01,69,198,356,0,182,174,0,9,3.0,3.0,0,185.0,Staples,Aashirvaad,2,Online,239.0,212.0,212.0,27.000000000000007
2020-11-01,69,198,280,232,280,232,1,11,22.0,22.0,1,302.0,Staples,Aashirvaad,2,Online,185.0,239.0,242.0,58.557663887829406
2020-03-01,69,199,385,0,194,191,0,3,21.0,21.0,0,215.0,Dairy,Mother Dairy,2,Online,251.0,243.0,236.33333333333334,18.90326250501044
2020-04-01,69,199,201,370,201,370,1,4,10.0,10.0,1,211.0,Dairy,Mother Dairy,2,Online,215.0,251.0,225.66666666666666,22.030282189144412
2019-09-01,69,201,367,0,115,252,0,9,4.0,4.0,0,119.0,Personal Care,Dove,2,Online,231.0,203.0,184.33333333333334,58.28664798505172
2020-07-01,69,201,212,323,212,323,1,7,3.0,3.0,1,215.0,Personal Care,Dove,2,Online,119.0,231.0,188.33333333333334,60.575022355202925
2020-08-01,69,201,255,0,92,163,0,8,24.0,24.0,0,116.0,Personal Care,Dove,2,Online,215.0,119.0,150.0,56.311632901204355
2020-09-01,69,202,253,342,171,424,0,9,5.0,5.0,0,176.0,Personal Care,Pears,2,Online,273.0,137.0,195.33333333333334,70.03094554076314
2019-07-01,69,203,275,291,275,291,1,7,19.0,19.0,1,294.0,Edible Oil,Saffola,2,Online,247.0,233.0,258.0,31.953090617340916
2019-08-01,69,203,156,480,149,487,0,8,26.0,26.0,0,175.0,Edible Oil,Saffola,2,Online,294.0,247.0,238.66666666666666,59.936077059925545
2020-07-01,69,203,366,371,278,459,0,7,7.0,7.0,0,285.0,Edible Oil,Saffola,2,Online,175.0,294.0,251.33333333333334,66.25959050079719
2020-11-01,69,203,333,0,176,157,0,11,5.0,5.0,0,181.0,Edible Oil,Saffola,2,Online,285.0,175.0,213.66666666666666,61.84927916583453
2020-06-01,69,204,332,0,150,182,0,6,4.0,4.0,0,154.0,Personal Care,Lux,2,Online,160.0,290.0,201.33333333333334,76.84616667949895
2019-07-01,69,206,262,0,86,176,0,7,4.0,4.0,0,90.0,Beverages,Pepsi,2,Online,122.0,164.0,125.33333333333333,37.112441759244746
2019-08-01,69,206,195,351,195,351,1,8,19.0,19.0,1,214.0,Beverages,Pepsi,2,Online,90.0,122.0,142.0,64.37390775772433
2019-11-01,69,206,311,327,212,426,0,11,7.0,7.0,0,219.0,Beverages,Pepsi,2,Online,214.0,90.0,174.33333333333334,73.07758434248721
2020-03-01,69,206,217,383,217,383,1,3,22.0,22.0,1,239.0,Beverages,Pepsi,2,Online,219.0,214.0,224.0,13.228756555322919
2020-05-01,69,207,175,281,154,302,0,5,19.0,19.0,0,173.0,Snacks,Lays,2,Online,200.0,279.0,217.33333333333334,55.08478313775351
2020-06-01,69,207,285,367,285,367,1,6,11.0,11.0,1,296.0,Snacks,Lays,2,Online,173.0,200.0,223.0,64.64518543557595
2020-10-01,69,207,310,0,101,209,0,10,33.0,33.0,0,134.0,Snacks,Lays,2,Online,296.0,173.0,201.0,84.55175929571189
2019-09-01,69,208,328,413,254,487,0,9,10.0,10.0,0,264.0,Edible Oil,Dhara,2,Online,159.0,173.0,198.66666666666666,57.01169470672955
2020-03-01,69,208,240,262,240,262,1,3,8.0,8.0,1,248.0,Edible Oil,Dhara,2,Online,264.0,159.0,223.66666666666666,56.571488696456754
2020-07-01,69,208,337,0,103,234,0,7,18.0,18.0,0,121.0,Edible Oil,Dhara,2,Online,248.0,264.0,211.0,78.35177087979571
2020-09-01,69,208,387,0,219,168,0,9,5.0,5.0,0,224.0,Edible Oil,Dhara,2,Online,121.0,248.0,197.66666666666666,67.47098141670489
2019-04-01,69,209,325,390,229,486,0,4,14.0,14.0,0,243.0,Edible Oil,Fortune,2,Online,341.0,224.0,269.3333333333333,62.78800310038004
2020-03-01,69,209,337,373,307,403,0,3,28.0,28.0,0,335.0,Edible Oil,Fortune,2,Online,243.0,341.0,306.3333333333333,54.930258813638716
2020-04-01,69,213,166,264,166,264,1,4,38.0,38.0,1,204.0,Snacks,Haldirams,2,Online,159.0,375.0,246.0,113.96051947933547
2020-05-01,69,213,224,382,224,382,1,5,6.0,6.0,1,230.0,Snacks,Haldirams,2,Online,204.0,159.0,197.66666666666666,35.92121007612819
2020-09-01,69,213,225,0,82,143,0,9,11.0,11.0,0,93.0,Snacks,Haldirams,2,Online,230.0,204.0,175.66666666666666,72.7621696579571
2019-11-01,69,215,320,298,263,355,0,11,32.0,32.0,0,295.0,Beverages,Coca-Cola,2,Online,92.0,250.0,212.33333333333334,106.61300733650341
2019-06-01,69,216,195,320,121,394,0,6,3.0,3.0,0,124.0,Beverages,Pepsi,2,Online,213.0,144.0,160.33333333333334,46.694039591079864
2019-09-01,69,216,314,0,91,223,0,9,4.0,4.0,0,95.0,Beverages,Pepsi,2,Online,124.0,213.0,144.0,61.48983655857283
2020-01-01,69,217,174,287,109,352,0,1,29.0,29.0,0,138.0,Biscuits,Parle,2,Online,294.0,233.0,221.66666666666666,78.61509609059404
2020-09-01,69,217,192,308,143,357,0,9,4.0,4.0,0,147.0,Biscuits,Parle,2,Online,138.0,294.0,193.0,87.58424515859002
2020-09-01,69,219,226,260,123,363,0,9,5.0,5.0,0,128.0,Edible Oil,Fortune,2,Online,250.0,128.0,168.66666666666666,70.43673284113434
2020-10-01,69,219,233,494,233,494,1,10,42.0,42.0,1,275.0,Edible Oil,Fortune,2,Online,128.0,250.0,217.66666666666666,78.65324744302255
2020-11-01,69,219,210,254,210,254,1,11,26.0,26.0,1,236.0,Edible Oil,Fortune,2,Online,275.0,128.0,213.0,76.1511654539837
2019-08-01,69,221,197,211,193,215,0,8,16.0,16.0,0,209.0,Personal Care,Dove,2,Online,202.0,146.0,185.66666666666666,34.530180036213736
2019-11-01,69,221,332,318,332,318,1,11,35.0,35.0,1,367.0,Personal Care,Dove,2,Online,209.0,202.0,259.3333333333333,93.3077345847242
2020-04-01,69,221,193,254,97,350,0,4,4.0,4.0,0,101.0,Personal Care,Dove,2,Online,367.0,209.0,225.66666666666666,133.7809154301664
2020-08-01,69,222,231,324,112,443,0,8,43.0,43.0,0,155.0,Edible Oil,Dhara,2,Online,163.0,115.0,144.33333333333334,25.716402029314544
2020-09-01,69,222,370,0,197,173,0,9,17.0,17.0,0,214.0,Edible Oil,Dhara,2,Online,155.0,163.0,177.33333333333334,32.005207909547046
2020-02-01,69,224,324,0,179,145,0,2,12.0,12.0,0,191.0,Staples,Fortune,2,Online,222.0,138.0,183.66666666666666,42.477444995354105
2020-10-01,69,224,254,333,254,333,1,10,53.0,53.0,1,307.0,Staples,Fortune,2,Online,191.0,222.0,240.0,60.0583050043872
2019-11-01,69,226,237,235,237,235,1,11,15.0,15.0,1,252.0,Dairy,Mother Dairy,2,Online,188.0,239.0,226.33333333333334,33.827996294982256
2020-04-01,69,227,161,442,161,442,1,4,6.0,6.0,1,167.0,Biscuits,Britannia,2,Online,271.0,109.0,182.33333333333334,82.08126054912493
2020-10-01,69,227,283,386,207,462,0,10,1.0,1.0,0,208.0,Biscuits,Britannia,2,Online,167.0,271.0,215.33333333333334,52.38638499966697
2019-05-01,69,228,392,0,131,261,0,5,20.0,20.0,0,151.0,Beverages,Coca-Cola,2,Online,273.0,263.0,229.0,67.7347768875044
2019-08-01,69,228,385,0,168,217,0,8,11.0,11.0,0,179.0,Beverages,Coca-Cola,2,Online,151.0,273.0,201.0,63.90618123468183
2020-02-01,69,228,353,493,319,527,0,2,6.0,6.0,0,325.0,Beverages,Coca-Cola,2,Online,179.0,151.0,218.33333333333334,93.43090138350016
2020-03-01,69,228,247,492,221,518,0,3,11.0,11.0,0,232.0,Beverages,Coca-Cola,2,Online,325.0,179.0,245.33333333333334,73.90759997005269
2020-11-01,69,228,266,0,134,132,0,11,27.0,27.0,0,161.0,Beverages,Coca-Cola,2,Online,232.0,325.0,239.33333333333334,82.24556725643839
2019-10-01,69,229,358,414,323,449,0,10,21.0,21.0,0,344.0,Edible Oil,Saffola,2,Online,213.0,139.0,232.0,103.81233067415451
2019-09-01,69,230,374,0,208,166,0,9,18.0,18.0,0,226.0,Beverages,Pepsi,2,Online,289.0,264.0,259.6666666666667,31.72275734127369
2020-01-01,69,230,380,305,279,406,0,1,6.0,6.0,0,285.0,Beverages,Pepsi,2,Online,226.0,289.0,266.6666666666667,35.275109260402495
2020-01-01,69,231,245,457,245,457,1,1,9.0,9.0,1,254.0,Edible Oil,Saffola,2,Online,142.0,170.0,188.66666666666666,58.28664798505172
2020-04-01,69,231,242,0,80,162,0,4,8.0,8.0,0,88.0,Edible Oil,Saffola,2,Online,254.0,142.0,161.33333333333334,84.6719158477788
2020-05-01,69,231,266,0,131,135,0,5,3.0,3.0,0,134.0,Edible Oil,Saffola,2,Online,88.0,254.0,158.66666666666666,85.70492012325393
2020-09-01,69,231,169,358,169,358,1,9,13.0,13.0,1,182.0,Edible Oil,Saffola,2,Online,134.0,88.0,134.66666666666666,47.00354596552621
2020-10-01,69,231,220,385,220,385,1,10,7.0,7.0,1,227.0,Edible Oil,Saffola,2,Online,182.0,134.0,181.0,46.50806381693396
2020-11-01,69,233,368,475,266,577,0,11,21.0,21.0,0,287.0,Personal Care,Pears,2,Online,270.0,331.0,296.0,31.480152477394387
2019-08-01,69,234,398,331,323,406,0,8,10.0,10.0,0,333.0,Beverages,Pepsi,2,Online,116.0,205.0,218.0,109.0825375575761
2019-10-01,69,234,188,426,175,439,0,10,18.0,18.0,0,193.0,Beverages,Pepsi,2,Online,333.0,116.0,214.0,110.01363551851198
2019-05-01,69,235,391,0,174,217,0,5,4.0,4.0,0,178.0,Staples,Fortune,2,Online,361.0,263.0,267.3333333333333,91.57692576917688
2019-06-01,69,235,378,254,269,363,0,6,26.0,26.0,0,295.0,Staples,Fortune,2,Online,178.0,361.0,278.0,92.67685795278128
2019-09-01,69,235,359,0,128,231,0,9,14.0,14.0,0,142.0,Staples,Fortune,2,Online,295.0,178.0,205.0,79.99374975584028
2020-11-01,69,235,216,434,149,501,0,11,18.0,18.0,0,167.0,Staples,Fortune,2,Online,206.0,137.0,170.0,34.597687784012365
2020-02-01,69,236,343,0,81,262,0,2,9.0,9.0,0,90.0,Personal Care,Lux,2,Online,274.0,280.0,214.66666666666666,108.00617266310908
2019-08-01,69,237,398,0,211,187,0,8,13.0,13.0,0,224.0,Snacks,Lays,2,Online,155.0,142.0,173.66666666666666,44.07191093353377
2020-08-01,69,237,174,274,174,274,1,8,14.0,14.0,1,188.0,Snacks,Lays,2,Online,176.0,321.0,228.33333333333334,80.47566920090404
2019-10-01,69,238,247,218,195,270,0,10,27.0,27.0,0,222.0,Personal Care,Dove,2,Online,176.0,268.0,222.0,46.0
2020-07-01,69,238,301,418,250,469,0,7,22.0,22.0,0,272.0,Personal Care,Dove,2,Online,222.0,176.0,223.33333333333334,48.01388688008223
2019-12-01,69,240,373,256,272,357,0,12,15.0,15.0,0,287.0,Edible Oil,Saffola,2,Online,350.0,105.0,247.33333333333334,127.2255215486788
2020-07-01,69,241,324,286,244,366,0,7,23.0,23.0,0,267.0,Beverages,Real,2,Online,304.0,219.0,263.3333333333333,42.61846235299126
2020-10-01,69,241,161,398,82,477,0,10,29.0,29.0,0,111.0,Beverages,Real,2,Online,267.0,304.0,227.33333333333334,102.4320913255867
2020-10-01,69,242,341,286,224,403,0,10,13.0,13.0,0,237.0,Beverages,Pepsi,2,Online,207.0,282.0,242.0,37.749172176353746
2019-11-01,69,243,274,311,230,355,0,11,25.0,25.0,0,255.0,Beverages,Coca-Cola,2,Online,141.0,169.0,188.33333333333334,59.408192476571216
2020-10-01,69,243,179,290,160,309,0,10,21.0,21.0,0,181.0,Beverages,Coca-Cola,2,Online,255.0,141.0,192.33333333333334,57.83885660465059
2020-01-01,69,248,384,0,244,140,0,1,14.0,14.0,0,258.0,Biscuits,Sunfeast,2,Online,259.0,231.0,249.33333333333334,15.885003409925138
2020-05-01,69,248,261,439,236,464,0,5,8.0,8.0,0,244.0,Biscuits,Sunfeast,2,Online,258.0,259.0,253.66666666666666,8.386497083606066
2020-06-01,69,248,269,0,148,121,0,6,12.0,12.0,0,160.0,Biscuits,Sunfeast,2,Online,244.0,258.0,220.66666666666666,53.003144560802546
2020-04-01,69,249,207,306,207,306,1,4,7.0,7.0,1,214.0,Beverages,Real,2,Online,233.0,170.0,205.66666666666666,32.316146634976974
2020-05-01,69,249,232,359,195,396,0,5,12.0,12.0,0,207.0,Beverages,Real,2,Online,214.0,233.0,218.0,13.453624047073728
2019-10-01,69,252,278,415,278,415,1,10,17.0,17.0,1,295.0,Beverages,Pepsi,2,Online,206.0,194.0,231.66666666666666,55.175477644813675
2020-01-01,69,252,182,262,182,262,1,1,5.0,5.0,1,187.0,Beverages,Pepsi,2,Online,295.0,206.0,229.33333333333334,57.65703195043372
2020-06-01,69,252,276,296,276,296,1,6,6.0,6.0,1,282.0,Beverages,Pepsi,2,Online,187.0,295.0,254.66666666666666,58.960438713881146
2020-09-01,69,254,166,274,166,274,1,9,17.0,17.0,1,183.0,Edible Oil,Dhara,2,Online,141.0,204.0,176.0,32.07802986469088
2020-10-01,69,254,274,220,274,220,1,10,1.0,1.0,1,275.0,Edible Oil,Dhara,2,Online,183.0,141.0,199.66666666666666,68.53709457901856
2019-09-01,69,256,164,239,164,239,1,9,17.0,17.0,1,181.0,Dairy,Nandini,2,Online,107.0,274.0,187.33333333333334,83.67994582534894
2020-03-01,69,256,364,0,119,245,0,3,6.0,6.0,0,125.0,Dairy,Nandini,2,Online,181.0,107.0,137.66666666666666,38.591881702416806
2020-06-01,69,256,391,0,242,149,0,6,22.0,22.0,0,264.0,Dairy,Nandini,2,Online,125.0,181.0,190.0,69.93568473962345
2020-08-01,69,256,393,0,270,123,0,8,16.0,16.0,0,286.0,Dairy,Nandini,2,Online,264.0,125.0,225.0,87.29833904490967
2019-09-01,69,257,319,402,303,418,0,9,17.0,17.0,0,320.0,Biscuits,Britannia,2,Online,230.0,158.0,236.0,81.1664955508121
2020-07-01,69,258,387,0,141,246,0,7,24.0,24.0,0,165.0,Dairy,Nandini,2,Online,141.0,165.0,157.0,13.856406460551018
2020-05-01,69,260,258,0,95,163,0,5,4.0,4.0,0,99.0,Personal Care,Lux,2,Online,250.0,298.0,215.66666666666666,103.84764481360823
2020-06-01,69,260,348,0,176,172,0,6,2.0,2.0,0,178.0,Personal Care,Lux,2,Online,99.0,250.0,175.66666666666666,75.52703710151306
2020-07-01,69,261,229,337,229,337,1,7,10.0,10.0,1,239.0,Dairy,Nandini,2,Online,187.0,120.0,182.0,59.65735495309862
2019-08-01,69,262,341,0,83,258,0,8,6.0,6.0,0,89.0,Edible Oil,Saffola,2,Online,99.0,196.0,128.0,59.10160742314882
2020-02-01,69,262,175,305,175,305,1,2,7.0,7.0,1,182.0,Edible Oil,Saffola,2,Online,89.0,99.0,123.33333333333333,51.05226080530943
2019-08-01,69,265,220,242,220,242,1,8,10.0,10.0,1,230.0,Snacks,Haldirams,2,Online,314.0,126.0,223.33333333333334,94.17713806085494
2020-10-01,69,265,239,0,94,145,0,10,25.0,25.0,0,119.0,Snacks,Haldirams,2,Online,185.0,230.0,178.0,55.83009940883144
2020-08-01,69,267,155,220,155,220,1,8,23.0,23.0,1,178.0,Edible Oil,Saffola,2,Online,171.0,174.0,174.33333333333334,3.5118845842842425
2020-01-01,69,269,307,379,282,404,0,1,9.0,9.0,0,291.0,Beverages,Coca-Cola,2,Online,213.0,185.0,229.66666666666666,54.930258813638716
2020-10-01,69,269,320,0,123,197,0,10,57.0,57.0,0,180.0,Beverages,Coca-Cola,2,Online,291.0,213.0,228.0,57.00000000000001
2020-09-01,69,273,397,0,203,194,0,9,6.0,6.0,0,209.0,Edible Oil,Fortune,2,Online,210.0,241.0,220.0,18.193405398660254
2020-10-01,69,273,240,389,240,389,1,10,11.0,11.0,1,251.0,Edible Oil,Fortune,2,Online,209.0,210.0,223.33333333333334,23.965252624024917
2019-11-01,69,274,355,280,269,366,0,11,10.0,10.0,0,279.0,Staples,Tata,2,Online,155.0,317.0,250.33333333333334,84.71914384206991
2019-07-01,69,276,378,0,250,128,0,7,12.0,12.0,0,262.0,Home Care,Surf Excel,2,Online,189.0,170.0,207.0,48.569537778323564
2019-09-01,69,276,171,454,171,454,1,9,11.0,11.0,1,182.0,Home Care,Surf Excel,2,Online,262.0,189.0,211.0,44.30575583375144
2020-04-01,69,278,291,0,82,209,0,4,3.0,3.0,0,85.0,Dairy,Mother Dairy,2,Online,191.0,171.0,149.0,56.32051136131489
2020-11-01,69,278,328,289,233,384,0,11,32.0,32.0,0,265.0,Dairy,Mother Dairy,2,Online,85.0,191.0,180.33333333333334,90.47283201786784
2020-04-01,69,281,250,335,161,424,0,4,14.0,14.0,0,175.0,Beverages,Real,2,Online,128.0,260.0,187.66666666666666,66.90540586031396
2019-08-01,69,282,209,327,207,329,0,8,10.0,10.0,0,217.0,Personal Care,Lux,2,Online,163.0,88.0,156.0,64.78425734698207
2019-11-01,69,282,232,208,210,230,0,11,27.0,27.0,0,237.0,Personal Care,Lux,2,Online,217.0,163.0,205.66666666666666,38.27967258654825
2019-04-01,69,283,245,385,245,385,1,4,4.0,4.0,1,249.0,Snacks,Haldirams,2,Online,186.0,260.0,231.66666666666666,39.92910383834495
2019-10-01,69,283,160,325,160,325,1,10,28.0,28.0,1,188.0,Snacks,Haldirams,2,Online,249.0,186.0,207.66666666666666,35.809682117177935
2019-11-01,69,283,238,320,191,367,0,11,16.0,16.0,0,207.0,Snacks,Haldirams,2,Online,188.0,249.0,214.66666666666666,31.214312956291913
2020-03-01,69,283,362,315,243,434,0,3,12.0,12.0,0,255.0,Snacks,Haldirams,2,Online,207.0,188.0,216.66666666666666,34.530180036213736
2020-08-01,69,283,283,435,283,435,1,8,13.0,13.0,1,296.0,Snacks,Haldirams,2,Online,255.0,207.0,252.66666666666666,44.545856522614244
2020-02-01,69,284,189,338,189,338,1,2,12.0,12.0,1,201.0,Snacks,Haldirams,2,Online,148.0,206.0,185.0,32.14031735997639
2019-04-01,69,286,229,396,229,396,1,4,12.0,12.0,1,241.0,Staples,Aashirvaad,2,Online,174.0,113.0,176.0,64.02343321003646
2019-07-01,69,286,259,437,234,462,0,7,3.0,3.0,0,237.0,Staples,Aashirvaad,2,Online,241.0,174.0,217.33333333333334,37.58102358017053
2020-05-01,69,286,344,0,127,217,0,5,12.0,12.0,0,139.0,Staples,Aashirvaad,2,Online,237.0,241.0,205.66666666666666,57.76965754903981
2020-07-01,69,287,337,216,311,242,0,7,24.0,24.0,0,335.0,Edible Oil,Saffola,2,Online,162.0,232.0,243.0,87.02298546935747
2020-08-01,69,287,353,0,210,143,0,8,18.0,18.0,0,228.0,Edible Oil,Saffola,2,Online,335.0,162.0,241.66666666666666,87.30597535869657
2020-04-01,69,288,350,221,244,327,0,4,14.0,14.0,0,258.0,Beverages,Real,2,Online,253.0,320.0,277.0,37.322915213043046
2020-05-01,69,288,194,356,194,356,1,5,8.0,8.0,1,202.0,Beverages,Real,2,Online,258.0,253.0,237.66666666666666,30.989245446337236
2019-06-01,69,289,247,351,132,466,0,6,21.0,21.0,0,153.0,Personal Care,Lux,2,Online,227.0,161.0,180.33333333333334,40.611985094714754
2020-02-01,69,289,217,284,164,337,0,2,4.0,4.0,0,168.0,Personal Care,Lux,2,Online,193.0,90.0,150.33333333333334,53.724606404638585
2019-07-01,69,292,327,0,203,124,0,7,28.0,28.0,0,231.0,Staples,Fortune,2,Online,148.0,277.0,218.66666666666666,65.37838582691785
2020-11-01,69,292,380,398,270,508,0,11,4.0,4.0,0,274.0,Staples,Fortune,2,Online,231.0,148.0,217.66666666666666,64.04946005497106
2020-09-01,69,293,288,252,288,252,1,9,33.0,33.0,1,321.0,Home Care,Surf Excel,2,Online,170.0,155.0,215.33333333333334,91.8168466749612
2020-10-01,69,293,160,456,160,456,1,10,3.0,3.0,1,163.0,Home Care,Surf Excel,2,Online,321.0,170.0,218.0,89.26925562588723
2020-03-01,69,294,343,0,215,128,0,3,6.0,6.0,0,221.0,Edible Oil,Dhara,2,Online,156.0,190.0,189.0,32.51153641401772
2019-10-01,69,297,194,224,122,296,0,10,21.0,21.0,0,143.0,Snacks,Bingo,2,Online,233.0,189.0,188.33333333333334,45.00370355130046
2020-05-01,69,298,181,444,99,526,0,5,6.0,6.0,0,105.0,Personal Care,Lux,2,Online,204.0,88.0,132.33333333333334,62.64449962553243
2020-06-01,69,298,316,0,112,204,0,6,15.0,15.0,0,127.0,Personal Care,Lux,2,Online,105.0,204.0,145.33333333333334,51.9839718887787
2020-04-01,70,3,308,452,308,452,1,4,15.0,15.0,1,323.0,Snacks,Lays,2,Reliance,199.0,199.0,240.33333333333334,71.59143337951359
2019-12-01,70,4,307,0,173,134,0,12,16.0,16.0,0,189.0,Dairy,Amul,2,Reliance,217.0,266.0,224.0,38.97435053981015
2020-01-01,70,4,170,306,170,306,1,1,19.0,19.0,1,189.0,Dairy,Amul,2,Reliance,189.0,217.0,198.33333333333334,16.165807537309522
2020-04-01,70,4,314,261,235,340,0,4,19.0,19.0,0,254.0,Dairy,Amul,2,Reliance,189.0,189.0,210.66666666666666,37.527767497325684
2020-08-01,70,4,213,488,213,488,1,8,15.0,15.0,1,228.0,Dairy,Amul,2,Reliance,254.0,189.0,223.66666666666666,32.71594921950659
2020-11-01,70,4,312,462,250,524,0,11,26.0,26.0,0,276.0,Dairy,Amul,2,Reliance,228.0,254.0,252.66666666666666,24.027761721253487
